KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
1112,"Kab. Aceh Barat Daya, Aceh",Jenjang Pendidikan SMK,1.7544
3307,"Kab. Wonosobo, Jawa Tengah",Jenjang Pendidikan SMK,1.766
7326,"Kab. Toraja Utara, Sulawesi Selatan",Jenjang Pendidikan SMK,1.7751
1375,"Kota Bukittinggi, Sumatera Barat",Jenjang Pendidikan SMK,1.7751
1206,"Kab. Toba Samosir, Sumatera Utara",Jenjang Pendidikan SMK,1.8018
3312,"Kab. Wonogiri, Jawa Tengah",Jenjang Pendidikan SMK,1.8156
3324,"Kab. Kendal, Jawa Tengah",Jenjang Pendidikan SMK,1.8209
3206,"Kab. Tasikmalaya, Jawa Barat",Jenjang Pendidikan SMK,1.882
7308,"Kab. Maros, Sulawesi Selatan",Jenjang Pendidikan SMK,1.8868
1508,"Kab. Tebo, Jambi",Jenjang Pendidikan SMK,1.8987
6404,"Kab. Kutai Timur, Kalimantan Timur",Jenjang Pendidikan SMK,1.9011
1604,"Kab. Lahat, Sumatera Selatan",Jenjang Pendidikan SMK,1.9108
3303,"Kab. Purbalingga, Jawa Tengah",Jenjang Pendidikan SMK,1.9435
3310,"Kab. Klaten, Jawa Tengah",Jenjang Pendidikan SMK,1.9854
6403,"Kab. Kutai Kartanegara, Kalimantan Timur",Jenjang Pendidikan SMK,1.9868
3576,"Kota Mojokerto, Jawa Timur",Jenjang Pendidikan SMK,1.99
3517,"Kab. Jombang, Jawa Timur",Jenjang Pendidikan SMK,2.0047
3316,"Kab. Blora, Jawa Tengah",Jenjang Pendidikan SMK,2.026
6106,"Kab. Ketapang, Kalimantan Barat",Jenjang Pendidikan SMK,2.0305
7318,"Kab. Tana Toraja, Sulawesi Selatan",Jenjang Pendidikan SMK,2.0339
1507,"Kab. Tanjung Jabung Barat, Jambi",Jenjang Pendidikan SMK,2.0408
6112,"Kab. Kuburaya, Kalimantan Barat",Jenjang Pendidikan SMK,2.0408
7307,"Kab. Sinjai, Sulawesi Selatan",Jenjang Pendidikan SMK,2.1053
3375,"Kota Pekalongan, Jawa Tengah",Jenjang Pendidikan SMK,2.1277
7302,"Kab. Bulukumba, Sulawesi Selatan",Jenjang Pendidikan SMK,2.1622
3305,"Kab. Kebumen, Jawa Tengah",Jenjang Pendidikan SMK,2.1719
1107,"Kab. Aceh Barat, Aceh",Jenjang Pendidikan SMK,2.1739
1804,"Kab. Lampung Timur, Lampung",Jenjang Pendidikan SMK,2.1858
3512,"Kab. Situbondo, Jawa Timur",Jenjang Pendidikan SMK,2.1978
3301,"Kab. Cilacap, Jawa Tengah",Jenjang Pendidikan SMK,2.2013
7107,"Kab. Bolaang Mongondow Utara, Sulawesi Utara",Jenjang Pendidikan SMK,2.2222
7501,"Kab. Boalemo, Gorontalo",Jenjang Pendidikan SMK,2.2388
3273,"Kota Bandung, Jawa Barat",Jenjang Pendidikan SMK,2.2761
3275,"Kota Bekasi, Jawa Barat",Jenjang Pendidikan SMK,2.2972
3208,"Kab. Kuningan, Jawa Barat",Jenjang Pendidikan SMK,2.3316
1114,"Kab. Aceh Tamiang, Aceh",Jenjang Pendidikan SMK,2.3438
1501,"Kab. Kerinci, Jambi",Jenjang Pendidikan SMK,2.3529
1274,"Kota Tebing Tinggi, Sumatera Utara",Jenjang Pendidikan SMK,2.3529
3209,"Kab. Cirebon, Jawa Barat",Jenjang Pendidikan SMK,2.3591
6209,"Kab. Katingan, Kalimantan Tengah",Jenjang Pendidikan SMK,2.4691
3309,"Kab. Boyolali, Jawa Tengah",Jenjang Pendidikan SMK,2.4883
7601,"Kab. Majene, Sulawesi Barat",Jenjang Pendidikan SMK,2.5253
1809,"Kab. Pesawaran, Lampung",Jenjang Pendidikan SMK,2.5316
3172,"Kota Jakarta Timur, D.K.I. Jakarta",Jenjang Pendidikan SMK,2.5586
7322,"Kab. Luwu Utara, Sulawesi Selatan",Jenjang Pendidikan SMK,2.5641
3602,"Kab. Lebak, Banten",Jenjang Pendidikan SMK,2.5783
7206,"Kab. Tolitoli, Sulawesi Tengah",Jenjang Pendidikan SMK,2.6316
3374,"Kota Semarang, Jawa Tengah",Jenjang Pendidikan SMK,2.6359
6103,"Kab. Landak, Kalimantan Barat",Jenjang Pendidikan SMK,2.6786
9413,"Kab. Boven Digoel, Papua",Jenjang Pendidikan SMK,2.7027
6405,"Kab. Berau, Kalimantan Timur",Jenjang Pendidikan SMK,2.7211
6401,"Kab. Paser, Kalimantan Timur",Jenjang Pendidikan SMK,2.7211
1802,"Kab. Tanggamus, Lampung",Jenjang Pendidikan SMK,2.765
1609,"Kab. Ogan Komering Ulu Timur, Sumatera Selatan",Jenjang Pendidikan SMK,2.7855
7402,"Kab. Muna, Sulawesi Tenggara",Jenjang Pendidikan SMK,2.7933
5302,"Kab. Sumba Timur, Nusa Tenggara Timur",Jenjang Pendidikan SMK,2.8302
1903,"Kab. Bangka Barat, Bangka Belitung",Jenjang Pendidikan SMK,2.8846
7111,"Kab. Bolaang Mongondow Timur, Sulawesi Utara",Jenjang Pendidikan SMK,2.8986
3203,"Kab. Cianjur, Jawa Barat",Jenjang Pendidikan SMK,2.8994
1219,"Kab. Batubara, Sumatera Utara",Jenjang Pendidikan SMK,2.9046
1308,"Kab. Lima Puluh Koto, Sumatera Barat",Jenjang Pendidikan SMK,2.9412
7502,"Kab. Gorontalo, Gorontalo",Jenjang Pendidikan SMK,2.96745
7401,"Kab. Buton, Sulawesi Tenggara",Jenjang Pendidikan SMK,2.9851
7415,"Kab. Buton Selatan, Sulawesi Tenggara",Jenjang Pendidikan SMK,3.0303
