KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
9430,Lanny Jaya,Jenjang Pendidikan SD,22.4344
5208,Lombok Utara,Jenjang Pendidikan SD,3.7365
6411,Mahakam Ulu,Jenjang Pendidikan SD,7.2581
5321,Malaka,Jenjang Pendidikan SD,16.0671
8108,Maluku Barat Daya,Jenjang Pendidikan SD,7.6923
7606,Mamuju Tengah,Jenjang Pendidikan SD,27.551
5319,Manggarai Timur,Jenjang Pendidikan SD,18.9354
9111,Manokwari Selatan,Jenjang Pendidikan SD,20.4188
9110,Maybrat,Jenjang Pendidikan SD,11.9497
9428,Memberamo Raya,Jenjang Pendidikan SD,1.5544
9431,Membramo Tengah,Jenjang Pendidikan SD,8.6957
6104,Mempawah,Jenjang Pendidikan SD,13.5554
1811,Mesuji,Jenjang Pendidikan SD,11.9119
7109,Minahasa Tenggara,Jenjang Pendidikan SD,14.404
7106,Minahasa Utara,Jenjang Pendidikan SD,13.4021
7212,Morowali Utara,Jenjang Pendidikan SD,17.1748
7413,Muna Barat,Jenjang Pendidikan SD,21.5334
1613,Musi Rawas Utara,Jenjang Pendidikan SD,18.6
5318,Nagakeo,Jenjang Pendidikan SD,18.0733
9429,Nduga,Jenjang Pendidikan SD,6.1069
1225,Nias Barat,Jenjang Pendidikan SD,20.143
1224,Nias Utara,Jenjang Pendidikan SD,18.0503
1221,Padang Lawas,Jenjang Pendidikan SD,13.1086
1220,Padang Lawas utara,Jenjang Pendidikan SD,11.9353
3218,Pangandaran,Jenjang Pendidikan SD,16.0963
7208,Parigi Moutong,Jenjang Pendidikan SD,21.7587
9112,Pegunungan Arfak,Jenjang Pendidikan SD,61.0108
1612,Penukal Abab Lematang Ilir,Jenjang Pendidikan SD,11.7866
1809,Pesawaran,Jenjang Pendidikan SD,26.8456
1813,Pesisir Barat,Jenjang Pendidikan SD,19.9115
1118,Pidie Jaya,Jenjang Pendidikan SD,18.7793
1810,Pringsewu,Jenjang Pendidikan SD,13.1198
8208,Pulau Taliabu,Jenjang Pendidikan SD,41.5648
9433,Puncak,Jenjang Pendidikan SD,20.3947
5320,Sabu Raijua,Jenjang Pendidikan SD,6.9686
7210,Sigi,Jenjang Pendidikan SD,7.1698
1304,Sijunjung,Jenjang Pendidikan SD,3.6938
5310,Sikka,Jenjang Pendidikan SD,19.9235
5317,Sumba Barat Daya,Jenjang Pendidikan SD,28.2955
5316,Sumba Tengah,Jenjang Pendidikan SD,13.5785
9109,Tambrauw,Jenjang Pendidikan SD,27.3723
6503,Tana Tidung,Jenjang Pendidikan SD,1.5152
7326,Toraja Utara,Jenjang Pendidikan SD,10.441
1812,Tulang Bawang Barat,Jenjang Pendidikan SD,22.9068
9432,Yalimo,Jenjang Pendidikan SD,4
